0.209849 , 0.419193 , 0.627527 , 0.834349 , 1.03916 , 1.24147 , 1.44078 , 1.63663 , 1.82853 , 2.01603 , 2.19867 , 2.37601 , 2.54763 , 2.7131 , 2.87204 , 3.02407 , 3.1688 , 3.3059 , 3.43503 , 3.55589 , 3.66818 , 3.77163 , 3.86599 , 3.95104 , 4.02657 , 4.09239 , 4.14835 , 4.19432 , 4.23018 , 4.25584 , 4.27125 , 4.27637 , 4.25571 , 4.19408 , 4.09207 , 3.95066 , 3.77121 , 3.55545 , 3.30545 , 3.02363 , 2.71269 , 2.37564 , 2.0157 , 1.63636 , 1.24126 , 0.834207 , 0.419121 , 
0.203488 , 0.406486 , 0.608505 , 0.809057 , 1.00766 , 1.20384 , 1.39711 , 1.58702 , 1.7731 , 1.95492 , 2.13202 , 2.30398 , 2.4704 , 2.63086 , 2.78498 , 2.93239 , 3.07274 , 3.20568 , 3.3309 , 3.44809 , 3.55698 , 3.65729 , 3.74879 , 3.83126 , 3.9045 , 3.96832 , 4.02259 , 4.06716 , 4.10193 , 4.12682 , 4.14176 , 4.14672 , 4.12668 , 4.06692 , 3.968 , 3.83087 , 3.65686 , 3.44764 , 3.20523 , 2.93195 , 2.63044 , 2.3036 , 1.95458 , 1.58674 , 1.20362 , 0.808911 , 0.406412 , 
0.19732 , 0.394164 , 0.590059 , 0.784532 , 0.977115 , 1.16734 , 1.35476 , 1.53891 , 1.71935 , 1.89566 , 2.06739 , 2.23414 , 2.39551 , 2.55111 , 2.70056 , 2.8435 , 2.97959 , 3.1085 , 3.22993 , 3.34357 , 3.44915 , 3.54642 , 3.63515 , 3.71511 , 3.78613 , 3.84802 , 3.90064 , 3.94386 , 3.97757 , 4.0017 , 4.01619 , 4.021 , 4.00157 , 3.94362 , 3.84769 , 3.71472 , 3.54599 , 3.34311 , 3.10804 , 2.84305 , 2.55068 , 2.23375 , 1.89531 , 1.53863 , 1.16712 , 0.784383 , 0.394089 , 
0.191338 , 0.382216 , 0.572172 , 0.76075 , 0.947495 , 1.13196 , 1.31369 , 1.49226 , 1.66723 , 1.83819 , 2.00472 , 2.16642 , 2.32289 , 2.47377 , 2.61869 , 2.7573 , 2.88927 , 3.01427 , 3.13201 , 3.2422 , 3.34459 , 3.43891 , 3.52494 , 3.60248 , 3.67135 , 3.73136 , 3.78238 , 3.82429 , 3.85698 , 3.88038 , 3.89443 , 3.89909 , 3.88025 , 3.82405 , 3.73103 , 3.60209 , 3.43847 , 3.24175 , 3.0138 , 2.75685 , 2.47334 , 2.16602 , 1.83785 , 1.49197 , 1.13173 , 0.760599 , 0.382139 , 
0.185538 , 0.37063 , 0.554828 , 0.737689 , 0.918773 , 1.09764 , 1.27387 , 1.44702 , 1.61669 , 1.78247 , 1.94395 , 2.10074 , 2.25247 , 2.39878 , 2.53931 , 2.67371 , 2.80168 , 2.92289 , 3.03706 , 3.14392 , 3.24319 , 3.33465 , 3.41808 , 3.49327 , 3.56004 , 3.61824 , 3.66771 , 3.70835 , 3.74005 , 3.76274 , 3.77636 , 3.78088 , 3.76261 , 3.70811 , 3.61791 , 3.49288 , 3.33422 , 3.14346 , 2.92242 , 2.67326 , 2.39835 , 2.10035 , 1.78212 , 1.44673 , 1.09742 , 0.737536 , 0.370552 , 
0.179914 , 0.359394 , 0.538009 , 0.715327 , 0.890921 , 1.06437 , 1.23525 , 1.40316 , 1.56768 , 1.72843 , 1.88502 , 2.03706 , 2.18419 , 2.32606 , 2.46233 , 2.59266 , 2.71674 , 2.83428 , 2.94499 , 3.04861 , 3.14487 , 3.23356 , 3.31446 , 3.38737 , 3.45212 , 3.50854 , 3.55652 , 3.59592 , 3.62666 , 3.64866 , 3.66187 , 3.66625 , 3.64853 , 3.59569 , 3.50822 , 3.38698 , 3.23313 , 3.04815 , 2.83382 , 2.5922 , 2.32563 , 2.03666 , 1.72808 , 1.40287 , 1.06414 , 0.715173 , 0.359317 , 
0.17446 , 0.348499 , 0.521699 , 0.693642 , 0.863913 , 1.0321 , 1.19781 , 1.36062 , 1.52016 , 1.67604 , 1.82787 , 1.97531 , 2.11798 , 2.25555 , 2.38768 , 2.51406 , 2.63439 , 2.74836 , 2.85571 , 2.95618 , 3.04953 , 3.13553 , 3.21398 , 3.28467 , 3.34746 , 3.40218 , 3.4487 , 3.4869 , 3.51671 , 3.53804 , 3.55085 , 3.5551 , 3.53792 , 3.48667 , 3.40186 , 3.28429 , 3.1351 , 2.95573 , 2.7479 , 2.51361 , 2.25511 , 1.97491 , 1.67569 , 1.36033 , 1.03188 , 0.693488 , 0.348422 , 
0.169171 , 0.337935 , 0.505884 , 0.672614 , 0.837724 , 1.00082 , 1.16149 , 1.31938 , 1.47408 , 1.62523 , 1.77246 , 1.91542 , 2.05377 , 2.18717 , 2.3153 , 2.43785 , 2.55452 , 2.66504 , 2.76914 , 2.86656 , 2.95708 , 3.04047 , 3.11654 , 3.18509 , 3.24597 , 3.29903 , 3.34414 , 3.38119 , 3.41009 , 3.43078 , 3.4432 , 3.44732 , 3.43065 , 3.38096 , 3.29872 , 3.18471 , 3.04005 , 2.86611 , 2.66458 , 2.43739 , 2.18674 , 1.91503 , 1.62488 , 1.31909 , 1.00059 , 0.672461 , 0.337857 , 
0.164043 , 0.32769 , 0.490548 , 0.652224 , 0.812328 , 0.970475 , 1.12628 , 1.27938 , 1.42939 , 1.57596 , 1.71873 , 1.85736 , 1.99151 , 2.12086 , 2.24511 , 2.36394 , 2.47708 , 2.58425 , 2.68519 , 2.77966 , 2.86743 , 2.9483 , 3.02206 , 3.08853 , 3.14757 , 3.19902 , 3.24276 , 3.27868 , 3.30671 , 3.32677 , 3.33881 , 3.3428 , 3.32664 , 3.27846 , 3.1987 , 3.08816 , 2.94788 , 2.77921 , 2.58379 , 2.36349 , 2.12044 , 1.85696 , 1.57561 , 1.27909 , 0.970252 , 0.652072 , 0.327613 , 
0.15907 , 0.317756 , 0.475677 , 0.632452 , 0.787702 , 0.941055 , 1.09214 , 1.24059 , 1.38606 , 1.52818 , 1.66662 , 1.80105 , 1.93114 , 2.05657 , 2.17705 , 2.29228 , 2.40198 , 2.5059 , 2.60379 , 2.69539 , 2.7805 , 2.85892 , 2.93044 , 2.9949 , 3.05214 , 3.10203 , 3.14445 , 3.17928 , 3.20646 , 3.22591 , 3.23758 , 3.24145 , 3.22578 , 3.17906 , 3.10172 , 2.99453 , 2.8585 , 2.69495 , 2.50545 , 2.29183 , 2.05614 , 1.80066 , 1.52784 , 1.24031 , 0.940834 , 0.632301 , 0.31768 , 
0.154248 , 0.308123 , 0.461257 , 0.613279 , 0.763823 , 0.912527 , 1.05903 , 1.20298 , 1.34404 , 1.48185 , 1.6161 , 1.74645 , 1.87259 , 1.99422 , 2.11105 , 2.22278 , 2.32917 , 2.42993 , 2.52485 , 2.61368 , 2.69621 , 2.77224 , 2.8416 , 2.9041 , 2.95961 , 3.00799 , 3.04912 , 3.0829 , 3.10925 , 3.1281 , 3.13943 , 3.14318 , 3.12799 , 3.08267 , 3.00768 , 2.90374 , 2.77183 , 2.61324 , 2.42949 , 2.22234 , 1.9938 , 1.74607 , 1.48152 , 1.2027 , 0.912308 , 0.613129 , 0.308048 , 
0.149571 , 0.298782 , 0.447274 , 0.594687 , 0.740667 , 0.884863 , 1.02693 , 1.16651 , 1.30329 , 1.43693 , 1.56711 , 1.6935 , 1.81582 , 1.93376 , 2.04705 , 2.1554 , 2.25855 , 2.35627 , 2.4483 , 2.53444 , 2.61447 , 2.6882 , 2.75545 , 2.81606 , 2.86988 , 2.91679 , 2.95667 , 2.98943 , 3.01498 , 3.03327 , 3.04425 , 3.04789 , 3.03315 , 2.98921 , 2.9165 , 2.8157 , 2.68779 , 2.53401 , 2.35583 , 2.15496 , 1.93335 , 1.69313 , 1.4366 , 1.16624 , 0.884646 , 0.594539 , 0.298708 , 
0.145037 , 0.289725 , 0.433714 , 0.576658 , 0.718213 , 0.858037 , 0.995794 , 1.13115 , 1.26378 , 1.39337 , 1.5196 , 1.64216 , 1.76077 , 1.87514 , 1.98499 , 2.09005 , 2.19008 , 2.28483 , 2.37408 , 2.4576 , 2.53521 , 2.6067 , 2.67191 , 2.73068 , 2.78288 , 2.82836 , 2.86704 , 2.8988 , 2.92358 , 2.94131 , 2.95195 , 2.95548 , 2.94119 , 2.89859 , 2.82807 , 2.73033 , 2.6063 , 2.45718 , 2.2844 , 2.08963 , 1.87473 , 1.64179 , 1.39304 , 1.13088 , 0.857824 , 0.576513 , 0.289651 , 
0.14064 , 0.280941 , 0.420566 , 0.559176 , 0.69644 , 0.832025 , 0.965605 , 1.09686 , 1.22547 , 1.35113 , 1.47353 , 1.59238 , 1.70739 , 1.81829 , 1.92481 , 2.02669 , 2.12369 , 2.21557 , 2.30211 , 2.3831 , 2.45835 , 2.52767 , 2.59091 , 2.6479 , 2.69851 , 2.74262 , 2.78012 , 2.81091 , 2.83494 , 2.85213 , 2.86245 , 2.86588 , 2.85202 , 2.81071 , 2.74233 , 2.64755 , 2.52728 , 2.38268 , 2.21514 , 2.02627 , 1.81789 , 1.59201 , 1.3508 , 1.09659 , 0.831815 , 0.559033 , 0.280869 , 
0.136376 , 0.272424 , 0.407816 , 0.542224 , 0.675327 , 0.806801 , 0.936332 , 1.06361 , 1.18832 , 1.31017 , 1.42886 , 1.5441 , 1.65563 , 1.76317 , 1.86646 , 1.96525 , 2.0593 , 2.1484 , 2.23231 , 2.31085 , 2.38382 , 2.45104 , 2.51236 , 2.56762 , 2.6167 , 2.65947 , 2.69583 , 2.72569 , 2.74899 , 2.76566 , 2.77567 , 2.77899 , 2.76555 , 2.72549 , 2.65919 , 2.56728 , 2.45066 , 2.31044 , 2.14798 , 1.96484 , 1.76278 , 1.54374 , 1.30985 , 1.06334 , 0.806595 , 0.542084 , 0.272353 , 
0.132242 , 0.264165 , 0.395452 , 0.525786 , 0.654853 , 0.782342 , 0.907946 , 1.03136 , 1.15229 , 1.27045 , 1.38554 , 1.49729 , 1.60544 , 1.70972 , 1.80987 , 1.90567 , 1.99687 , 2.08326 , 2.16464 , 2.24079 , 2.31155 , 2.37673 , 2.43619 , 2.48978 , 2.53737 , 2.57884 , 2.6141 , 2.64306 , 2.66565 , 2.68182 , 2.69152 , 2.69474 , 2.68171 , 2.64286 , 2.57857 , 2.48945 , 2.37636 , 2.24039 , 2.08286 , 1.90527 , 1.70933 , 1.49694 , 1.27013 , 1.0311 , 0.78214 , 0.525648 , 0.264095 , 
0.128233 , 0.256157 , 0.383464 , 0.509846 , 0.635 , 0.758624 , 0.88042 , 1.00009 , 1.11736 , 1.23193 , 1.34353 , 1.4519 , 1.55677 , 1.65788 , 1.755 , 1.84789 , 1.93633 , 2.02011 , 2.09901 , 2.17286 , 2.24147 , 2.30468 , 2.36233 , 2.4143 , 2.46044 , 2.50066 , 2.53485 , 2.56293 , 2.58483 , 2.60051 , 2.60992 , 2.61304 , 2.6004 , 2.56273 , 2.50039 , 2.41397 , 2.30431 , 2.17247 , 2.01971 , 1.8475 , 1.65751 , 1.45155 , 1.23163 , 0.999839 , 0.758426 , 0.509711 , 0.256088 , 
0.124345 , 0.248391 , 0.371838 , 0.49439 , 0.615749 , 0.735625 , 0.853729 , 0.969775 , 1.08348 , 1.19458 , 1.3028 , 1.40788 , 1.50957 , 1.60762 , 1.7018 , 1.79187 , 1.87763 , 1.95886 , 2.03538 , 2.10698 , 2.17351 , 2.23481 , 2.29071 , 2.3411 , 2.38585 , 2.42484 , 2.458 , 2.48523 , 2.50647 , 2.52167 , 2.53079 , 2.53382 , 2.52156 , 2.48504 , 2.42458 , 2.34078 , 2.23445 , 2.1066 , 1.95847 , 1.79149 , 1.60725 , 1.40754 , 1.19428 , 0.969525 , 0.735431 , 0.494257 , 0.248324 , 
0.120576 , 0.240861 , 0.360565 , 0.479401 , 0.597082 , 0.713324 , 0.827847 , 0.940375 , 1.05064 , 1.15837 , 1.26331 , 1.3652 , 1.46381 , 1.55888 , 1.6502 , 1.73755 , 1.82071 , 1.89948 , 1.97367 , 2.04311 , 2.10762 , 2.16705 , 2.22127 , 2.27012 , 2.31351 , 2.35133 , 2.38348 , 2.40988 , 2.43048 , 2.44522 , 2.45406 , 2.457 , 2.44512 , 2.40969 , 2.35107 , 2.26981 , 2.1667 , 2.04273 , 1.89909 , 1.73717 , 1.55852 , 1.36487 , 1.15807 , 0.94013 , 0.713134 , 0.479272 , 0.240795 , 
0.11692 , 0.233559 , 0.349634 , 0.464867 , 0.57898 , 0.691698 , 0.802749 , 0.911866 , 1.01878 , 1.12325 , 1.22501 , 1.32381 , 1.41943 , 1.51162 , 1.60017 , 1.68487 , 1.76551 , 1.84189 , 1.91383 , 1.98116 , 2.04372 , 2.10135 , 2.15392 , 2.2013 , 2.24337 , 2.28004 , 2.31121 , 2.33682 , 2.35679 , 2.37108 , 2.37966 , 2.38251 , 2.37099 , 2.33664 , 2.27979 , 2.201 , 2.10101 , 1.9808 , 1.84152 , 1.6845 , 1.51127 , 1.32349 , 1.12296 , 0.911626 , 0.691512 , 0.464741 , 0.233494 , 
0.113376 , 0.226478 , 0.339035 , 0.450774 , 0.561428 , 0.670728 , 0.778412 , 0.884221 , 0.987898 , 1.0892 , 1.18787 , 1.28368 , 1.37639 , 1.46579 , 1.55166 , 1.63379 , 1.71198 , 1.78605 , 1.85581 , 1.9211 , 1.98176 , 2.03765 , 2.08862 , 2.13456 , 2.17536 , 2.21092 , 2.24114 , 2.26597 , 2.28534 , 2.2992 , 2.30752 , 2.31027 , 2.2991 , 2.2658 , 2.21067 , 2.13427 , 2.03731 , 1.92075 , 1.78568 , 1.63343 , 1.46545 , 1.28336 , 1.08892 , 0.883987 , 0.670547 , 0.45065 , 0.226415 , 
0.109938 , 0.219612 , 0.328756 , 0.437108 , 0.544407 , 0.650394 , 0.754813 , 0.857414 , 0.957948 , 1.05617 , 1.15186 , 1.24476 , 1.33467 , 1.42136 , 1.50462 , 1.58426 , 1.66008 , 1.7319 , 1.79955 , 1.86286 , 1.92168 , 1.97587 , 2.0253 , 2.06985 , 2.10941 , 2.14389 , 2.1732 , 2.19727 , 2.21605 , 2.22949 , 2.23756 , 2.24023 , 2.2294 , 2.1971 , 2.14365 , 2.06956 , 1.97555 , 1.86251 , 1.73155 , 1.58391 , 1.42102 , 1.24445 , 1.0559 , 0.857186 , 0.650217 , 0.436987 , 0.21955 , 
